,region,townsize,gender,age,agecat,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,Total_Spend,log_Total_Spend
callid,0.023290497723290303,-0.004006977886265338,-0.03969276292371136,-0.018343152072226893,-0.009300015517799583,0.04347806492855415,0.04935949644554082,0.0028456534766391436,0.03549307285221261,0.013483293364909426,0.0215362408384647,-0.08659877358534716,0.14811721171006578,0.15255260711908916,0.14861253878984163,-0.0039239754482792485,0.0724205682864164,0.06526983177799787,0.11285508269181568,0.09912515422510595,0.009022534100057432,0.008147614766482427,0.03210049873963659,0.030305570427464686,0.0297269638822672,0.030177946445100412,-0.004171111502158099,-0.011780553752166946,0.003961566750536032,-0.018923226791255927,-0.008498896866675395,0.02963169892111417,-0.005145245637749191,-0.003235276837233792,0.04650082650810808,-0.024038017459705352,-0.00936583612231947,-0.0049375298283731925,-0.004068659037605491,0.025095973093465753,0.009302073192347842,0.11391361000716146,0.0710410902084935,-0.007296227356057971,0.011894115914876944,0.0221950616742127,0.024561148709517526,-0.019715106883373933,-0.007981364865095474,-0.0036660455525990565,-0.005218348983191943,0.02637742249017802,-0.01745285572113541,-0.01045707926000505,-0.009983105419928095,-0.002395495701238195,-0.0064188646400827705,0.015695308183954187,-0.0032375413042624655,-0.003324713749642221,-0.003468247908635977,-0.002291834342552127,0.024231112079656874,0.022668542959244115,0.009442492034106388,0.0040221227188648465,0.012291473658542022,0.0004271300731569384,0.013459587755392298,-0.03139362322980205,3.895003844756702e-05,0.01871903765058462,0.0012452004963092033,0.008365433394477978,0.01654987994810734,-0.005793323819177405,0.0027843006648337835,0.010639859823252504,0.016943500825421825,0.0007742630129429223,0.006691675372125506,-2.4074826592150535e-05,0.008895110012258825,0.6118607128888611,0.6064078013367017,0.1759338739755861,0.4558535508041645,-0.04810290319455519,0.02134302955259901,0.12344821605637334,0.3241995836717637,0.09295722409770849,0.06732980843755446,0.31651774366345553,0.2657747491189801,0.0774562080312161,0.10305762598784167,-0.13383499871039473,0.39868213381187445,0.4034367344572431,0.107675620626877,0.32241007623825674,-0.054026199693410194,0.016473985416761747,0.3922285103521051,0.37992253952494026,0.0015891567875353503,1.0,0.6051950571164564,0.6084820877495207,0.6287997738493263,-0.013677002772557522,0.00741062474394448,-0.001940502482694495,0.02958371900599819,0.03176873125878417,0.03305960067831153,0.321219387422283,0.013681384712644271,0.030801181617713794,0.013533997169216987,0.31582005744214803,0.016125970296166352,0.06708919256113637,0.03765035622669861,0.04384894576852927,0.05653833979506122,0.05578782788985962
callwait,0.019332231792320024,-0.010482126314839873,-0.024920234719489797,0.0015701788783352513,0.00828268333592265,0.045767079760087315,0.04710593944934963,0.03065189542253638,0.014389502013350422,0.03874898508140757,0.058523892298631655,-0.08747649793269562,0.17314680460697152,0.1720440873877093,0.16775588147504122,-0.011490061607929513,0.09011152270443744,0.07953607198582742,0.1240244421229653,0.10121892973468279,-0.0036953699369957314,0.024596455871958293,0.013559391095430664,0.01939846350324334,0.023522894249914866,0.015260337995419383,-0.013600561400816507,-0.0197202296259744,0.021316648963943505,0.000978028401378625,0.00036620400112652375,0.004801108534906441,0.005477882304993636,-0.017085055784022828,0.05895138222201197,-0.028401366361900302,0.0014153587879931718,0.014426439322971885,-0.01376631871846411,0.021304842387329295,-0.0027046200302700296,0.13797835531961689,0.08716148215779142,-0.004795188868751523,0.010340370878217457,0.01606831226119589,0.015808418949919162,-0.02466972930576703,-0.013038943349471125,-0.002278604768411683,0.009933974644191785,-0.0003016399513664745,-0.0023923645086942084,-0.010198038412514852,0.006642614024621153,-0.0067514469112417985,0.005347188352567933,0.02637515257517357,-0.012663097712835754,0.009757686895634719,0.007044688252069353,-0.013123842520979997,0.015535770154326292,0.024495565951362305,-0.014772016951871705,-0.005874181865784018,0.010647357130670491,0.01623292298348795,0.032720086228861286,-0.04322733575150557,0.0049479358310027905,0.03693692222741535,0.003752362565630509,0.023439557922616674,0.03243935277377886,0.007166898424848042,0.00562467745955619,0.025214724133656947,0.0023808821144277134,-0.0018648597571650396,0.020050843037055316,-0.005567812917248449,0.025548994983531352,0.6212380822638501,0.6157579922874177,0.18257569117870062,0.4630393234436298,-0.031177527379579944,0.004885547827456909,0.1054413737150179,0.31778640131532915,0.08659846857175102,0.0858264483452283,0.3407320251205696,0.2678720056899802,0.06682360407286728,0.1084418640591841,-0.13520991454804523,0.383997522388946,0.39373874687606625,0.1179878028931059,0.3216208494920521,-0.029171135815637288,0.008235081114994039,0.3670393232911201,0.36428119490958266,0.014353890476717937,0.6051950571164564,1.0,0.6049593442028756,0.611683616957571,-0.004114204859564033,0.039378441351128265,0.027397723182324165,0.04340439334384257,0.02839698127977606,0.04468410304952397,0.29731182472556733,0.01614895477130745,0.02429525060888589,0.01591745684173813,0.294398821325496,0.018542600225362804,0.07633973132274552,0.040655570058772,0.012234801399815531,0.05868149188543305,0.056604969531936125
forward,0.02608453205274437,0.0028580545851958675,-0.0177344534424873,-0.002782664993098653,0.005250138740955162,0.03806267275165316,0.03607287410495573,0.019355159363719183,0.017505630995830822,0.03065565420844241,0.04434037136683827,-0.08089789132113448,0.14512334776708075,0.1529491446399916,0.14933169199641844,0.007592218004392971,0.07682774601109865,0.0749640035934852,0.11412814157150497,0.10542952741731863,-0.0007397344710774309,0.018291617177672127,0.027305483079844484,0.029845755238017906,0.0307062318432564,0.0209765060596775,-0.008270045078561916,-0.018706772909621677,-0.0036421434524897375,-0.00840995516209265,-0.00021969395029443147,0.0016335243210063197,0.005132490490586051,-0.0025125697657492766,0.060571109750140635,-0.013873192676018588,0.004249589272850911,0.013158023612590594,0.0022766633005042725,0.03528185514460033,0.014654180731567797,0.12804528937575332,0.08599681775998747,-0.007928289711407587,0.02793497256226459,0.009795993002889417,0.010150204874990907,-0.02846678817787255,0.00031124785095262657,0.007192704281617827,0.016074237202896215,0.01661413357331066,-0.0016716579001302453,-0.01668729750077022,-0.0018624174168687467,-0.005162241397834659,-0.0039863146279615,0.0033154212251144373,-0.0018584822338080613,-0.0043022008840695545,-0.006184381008420207,-0.023368838530352907,0.0009981982016659583,0.01749393015210972,0.0013168354158273076,0.015609877424482837,0.0111375983083104,0.010494391678696178,0.017262208337734314,-0.02657116148764918,0.0016089265108629204,0.02966825737250953,0.015555921151263195,0.014846388541870719,0.019645316377697144,0.014606382283152,0.011189115426355282,0.006491138930713371,0.0041981318229423175,-0.008147157992827983,0.0016601203474645807,-0.010111152528259016,0.004358447780716386,0.611695412121037,0.5964068296964423,0.15085471209750093,0.44290924635392875,-0.061794729860224044,0.011872438510672847,0.10927103949575381,0.31020922309683996,0.07877265550696132,0.06451121951320549,0.3267216028598088,0.2724643382927671,0.076036165150811,0.1083534080101006,-0.14244874715010897,0.3847149310396953,0.3893953874265641,0.10602961587925142,0.31146307067463125,-0.047870123728752045,0.004304238747150209,0.38230159652686707,0.3549562600795122,0.01032004953538612,0.6084820877495207,0.6049593442028756,1.0,0.6141495937450101,-0.01989700133629681,0.024311451983661424,0.012299878737697716,0.031411046504786745,0.0137053830366739,0.0391424524216889,0.3066548606963025,0.016095044974455186,0.012405992975351951,0.00485429992886723,0.30226843178551993,0.0018779939768288922,0.07536259885891296,0.05132427170118903,0.033577298689812,0.05634044758059814,0.051304769337931454
confer,0.02863006421608239,0.0036833708088283403,-0.018901995467581832,0.002204136305184367,0.012626107235691882,0.04388419614727338,0.0465680482075375,0.004103123671313908,0.017470959670490616,0.029286257247055206,0.041628743865558406,-0.08890857715776745,0.16330874771210258,0.17090138929213944,0.1638229798277934,-0.00574476238412771,0.08573270775084939,0.0755224200098733,0.11786358356420895,0.10419596848853148,-0.0025885890711604257,0.014967391621297774,0.03952685488160337,0.04399210180324876,0.045428414405697955,0.03878190960306301,-0.0032964195001687576,-0.0024615896100262983,0.006952348862941277,-0.006353404431564212,0.006592239979218162,0.018486772097871147,-0.0019335368104773268,-0.0059671937102369265,0.060737393191920334,-0.022632371065924476,0.009094346533911661,0.020300683407253998,0.019766287199667946,0.03427338172657034,0.013102035382706245,0.14001252638666217,0.09566677194146282,-0.00538395896971021,0.01267961245757294,-0.016626803708893734,-0.016674584695389405,-0.034363279648965336,0.01731528768192283,0.01423228064009306,0.022857580145949057,0.015213747217002256,-0.009234766475948274,-0.019089407056433087,0.007394303468736457,-0.002702128763108529,-0.000983475693412357,0.018117827369070805,0.0071722897632599675,0.008731663676273961,0.01109013714949868,-0.004487748606689405,0.0031891538361482575,0.018607703950086676,-0.014223744140461092,-0.003534633218897693,-0.0006350778371757576,0.010747332197758116,0.03210501223018361,-0.032013806817397746,0.007348457390419297,0.026069886728870423,-0.004524573129862022,0.01709323959019214,0.03093215240689467,-0.006212382243048694,0.02314459984641178,0.016647212143218973,0.00446753108231359,0.002198023653828602,0.016192048202243556,-0.0034356138720632507,0.019601154158482265,0.6296119716048245,0.6170632615196279,0.16687773898303482,0.46064007731338036,-0.048385239418336806,0.01223857463787273,0.1080422390328428,0.30498424838631755,0.07528157375184426,0.05935883805705893,0.33239645504043486,0.26723275995593826,0.06851700377189257,0.1008960823762519,-0.14248462040275553,0.3707944024732809,0.37987112853091226,0.11272448213368126,0.30348070208131556,-0.04238472559521651,0.002181899805403577,0.3771033992532553,0.35891940790106625,-0.002222422795705284,0.6287997738493263,0.611683616957571,0.6141495937450101,1.0,-0.02869688791429692,0.011243103309597347,0.002927479391159871,0.048561570741673964,0.027783784087718068,0.036154639467598386,0.30233794235495837,0.0029968344551146845,0.008585339376348726,0.003389987217611078,0.3026725872013065,0.02364720060869126,0.08707685808543224,0.03190156930005952,0.055137222216477925,0.05995144447019652,0.05527870418470409
ebill,0.009907836814211235,-0.008284536316811399,0.020335321887974114,-0.12007796748068061,-0.11488880079266515,0.42775905701998007,0.41626945021897904,-0.04253979697387479,0.0040517166739209385,-0.15256297430908788,-0.15178241223778566,-0.06657784666338513,0.05613079267874131,0.06281634511900398,0.05547134125652843,-0.009065869771579605,0.027742808598448163,0.026685281736438297,0.04018032310974608,0.0344747414889885,0.09096699150615953,-0.056779430828652555,-0.026872523111204184,0.031780369778616945,0.05762784221318863,0.011872383442361039,-0.003225934611673377,-0.0024329522679842797,0.00488125487477589,0.010200363627087133,0.004376500538729202,0.012004872603384375,-0.008778466885817677,-0.010116277078408217,0.01617169731863619,0.010232626323232099,-0.09978819260948751,-0.08811434433818824,-0.002073021009335709,0.0077166935355203825,0.0037086854009779017,0.03647890074466843,0.020292795108812448,0.010885643048082443,-0.014176517727981232,-0.0021995520261562603,0.0004546954624219556,0.003916093354937683,-0.006739730559182506,-0.014982226096412055,-0.0214597238069843,0.001146934730085753,-0.009994170589614224,0.03817162447378499,0.002442196836826485,0.007798914404989668,0.018271637663255735,-0.002883155056301806,0.007372431570821567,-0.023128816256419504,-0.010178875179712145,-0.011357960099015994,0.043783293557720544,-0.010220150390226576,-0.004766448596918898,-0.009245747167543384,-0.003019693510816884,-0.10678068546037708,-0.08941155675100848,-0.033545059202311545,-0.006494769832850358,0.0023435425830027755,0.0007643646789959383,-0.10062162092846087,-0.09016013270490962,0.024199028010179927,-0.003612808760080858,-0.09511530112432934,0.27476017521025936,-0.07888231939393989,-0.08361289062295288,-0.08499914182246754,-0.08787257526323948,-0.0024966839989988584,-0.021950750137039704,-0.04885284659872269,-0.04883633784114404,-0.06635136703852872,0.558731919826882,0.5607354946409571,0.09761673448913354,0.4174096773049126,-0.11349640302123504,-0.054307547038978526,-0.05135630781866028,-0.016025529513146862,-0.08081398468235418,-0.05935894993022538,0.37913359677358693,0.3820897058947365,0.0915889514576375,0.27879645056280605,-0.08759021621122379,0.2760030456557258,0.35240889718562923,0.33772009019245025,0.5728802900763476,-0.013677002772557522,-0.004114204859564033,-0.01989700133629681,-0.02869688791429692,1.0,0.005295356074511457,-0.016576218269408437,-0.004364518693016365,0.003876844153394587,-0.009840818373282044,0.3180199067260208,0.4701922002606773,0.4165001020063694,0.4390838877268247,0.2939262600115302,-0.06787720216780167,-0.07690090757402678,0.029669920816354205,0.08737239004628766,0.030600048069152595,0.03226821282569794
owntv,0.03277829642433223,0.02651330893768472,-0.0006003047210682527,-0.07582403970891052,-0.059941709253173395,0.028753627887561556,0.030799288579592455,0.0035506068776865077,-0.004957835160099508,0.015878745699627224,0.017323327196508524,-0.1982604029004427,0.11494920730861308,0.22375626917783217,0.1423267999878979,-0.0025532819273634717,0.074250770195553,0.11913305192262642,0.08582209731641459,0.15060912695435347,0.025232896463750355,0.012290116776547833,0.03969044287872896,0.040562807950893134,0.038969021763887696,0.041489065910862814,8.40314050888816e-05,0.0031680983277056728,0.001102618765998024,-0.006655972183763362,-0.004245508732828395,0.00876762316661515,-0.0005820892261566527,-0.003594552390640825,0.059320950277836,-0.020893754010043904,-0.013821847762233032,-0.00220374101960853,0.015322047459096976,0.06265496220633336,-0.006595020806186008,0.11079287847995888,0.06882775099908937,-0.0005461403695980538,-0.02034220847956078,0.003201719583663706,0.0009082402019654907,0.018075979050582607,-0.014200126033037818,0.003676184738708329,-0.0065969933067625205,-0.00469416990932796,0.004648560759652542,0.005840605097437952,0.01170834092150829,-0.004380759224557257,-0.00023751532055493255,0.011800165566706313,0.022328763116681364,0.04075103021288395,-0.0050357637102043384,0.008220317753259421,0.021766855895608558,0.013981590835864269,-0.0040187360561406565,-0.0027795513979367832,-0.007365951763855244,0.02249225112864137,0.03255889939774773,-0.050338330749496944,0.004151677331876688,0.01023430289153819,-0.00034903315143388166,0.02649808811390921,0.032411723949976906,0.014297697837116968,0.013021556920784216,0.03690268869945503,-0.008816497176964292,0.026102463022949093,0.042246138241860076,0.022239896131873937,0.0614397579293534,0.01371159323748054,0.028027438328469628,0.03870929024847561,0.030821231666605838,0.06311312770770275,0.026008763708407222,0.03055985079580437,0.019769766361350704,0.031183331416381757,0.03253162369413572,0.02359958937748395,0.024367485547653885,0.015555886290730294,0.025370892816916214,0.019101246887355653,0.027387667512745788,0.029904399228801896,0.010381686693305825,0.025789657258895024,0.017049686466465232,0.03873217016107889,0.01600816654824963,0.020565825253553844,0.008504384815615206,0.00741062474394448,0.039378441351128265,0.024311451983661424,0.011243103309597347,0.005295356074511457,1.0,0.5042343298769572,0.3440929782803894,0.37256339026612445,0.3910850750575357,0.03121313436739204,0.005738676177186738,0.020848700515550555,0.028993063255575015,0.020987312232016192,0.00982670902947544,0.0005925008290243487,0.0047553469863903875,0.018972376439297587,0.07118712616011245,0.08516093963902244
hourstv,0.006338288146182239,-0.0025113618662184825,-0.004984105534077366,-0.02731813398296031,-0.019650637175879775,-0.009821372978810427,-0.009331828475823261,-0.030433629187438103,-0.008693640588801939,0.000233135718357482,-0.0038674518309445524,-0.10425420933457805,0.055099699966522205,0.10864271000527052,0.06553676681121984,-0.01157657661990421,0.03277019798632638,0.040356647935758196,0.03548970767479581,0.06230271501462227,0.00961834614595335,0.007426325014630826,0.03398314599130858,0.02867838821816904,0.026147027406890913,0.02719633063881769,0.019436106998467952,0.0016903019961023137,0.004590361235500387,0.0025258032396966805,0.010914865123722714,-0.005100686663105483,0.010270622564157613,0.01853186545494417,0.008128469709321682,-0.048289225218027386,-0.0008894765158772352,0.009467920744591997,0.008561669028058187,0.019003787629126228,0.00083215000203641,0.04670450479984763,0.027682334639423333,0.0007446062227296245,-0.017898389129225346,-0.000998366079175584,-0.004552137117940355,0.0049919651806824925,-0.016094493822609787,-0.01769841577426227,-0.01208031530336155,-0.01702641082693983,-0.024628274099898605,-0.0021132060820928697,-0.002329901888387909,-0.011926775515180942,-0.026320667853421124,0.000899626294211693,0.0009584730366874679,0.0333673892360621,0.009819667772019881,0.009178165363456305,-0.004605240188743114,0.025769701361646167,0.010116639393853512,-0.014713336935690508,-0.0014590404598707892,0.01790271615280352,0.03424388748573398,-0.018155209654293666,0.002494457104101391,-0.011402539671127154,-0.021485590817465983,0.01561685331129622,0.026754915651271527,0.008225955024672054,0.0027513452058034894,0.027339348748095745,-0.01565929530842757,0.014973698736423378,0.03394021071967124,0.010040768716601324,0.04483566239541124,0.002890516084639233,0.017786717266035534,0.03231172992359516,0.01997799788332031,0.035775184724563196,0.012387792757902716,0.013358936038960286,0.006289332423104484,0.021843404272108697,0.028724706961807595,0.017605698966074855,0.013073358359105454,0.00956032963785399,0.01055328465538343,0.009272031650035368,0.0022781941722005436,0.005339915973581431,0.009208554521242772,0.006764503927862721,0.006695212885928001,0.013744885550858519,-0.00733732393222207,0.0028036440032999936,0.01252773016794983,-0.001940502482694495,0.027397723182324165,0.012299878737697716,0.002927479391159871,-0.016576218269408437,0.5042343298769572,1.0,0.17392598587537886,0.18269556591233374,0.20904781674689973,0.006168441582186095,-0.006449008310645431,0.01256610844074394,0.004025787098697105,0.009770476824874736,0.013566319052277903,-0.012128641428114598,0.01585021678545469,0.02839999426944851,0.031056979044846778,0.0446155608278733
ownvcr,0.022060623038250637,-0.004500532004727093,-0.003569758911590517,0.09919386921597778,0.12632266078485738,0.06494030688730508,0.06982142623886121,0.025123582514732852,0.005636076392703016,0.12770214631747062,0.16811525016232395,-0.14545801638402006,0.22660569778150827,0.3629226125387078,0.28722555068619443,0.00600122489288871,0.1431631911534237,0.20097963352330472,0.1652088192176819,0.23593267882384913,-0.07843177659479252,0.14077713008741385,0.06573008100735386,0.06992803341209565,0.07042511195373918,0.002088793494795679,-0.0028422128305233907,0.014827660179785158,-0.014732781541781181,0.013581547386159814,-0.007633849213186419,0.028861251698785763,-0.008438567311509852,-0.009901748760570378,0.09041984458200243,-0.035651837683376625,0.14578115121052812,0.19012374687787964,-0.005076682024263104,0.058967606776559794,-0.006533936702703099,0.21170775036962503,0.14128935755107172,-0.018590559704857876,0.010998063693163787,0.01216818451087184,0.009587176840823969,-0.01924809328747099,-0.008417248963119696,0.005446756683353898,0.0043657135461838805,-0.003908728148081996,-0.006639533130861534,-0.004264342313901844,-0.0042113702062466845,0.0073432670790983656,0.0050463727812655665,-0.014112515670344907,-0.002845401196116875,0.02925162985136001,0.01325782955530819,0.04154407813060894,0.044053673994232725,0.0038817703014592374,0.008333440590818888,-0.02418477989701775,0.005679452803225243,0.20050366953153156,0.26738953636176105,-0.0516314222899556,0.0028209685349650493,-0.001707907917023716,-0.01844720577396703,0.20992552087617822,0.252249850422896,-0.04521183475085888,0.03359393721186892,0.23651114344655744,-0.09951868267117298,0.15010777893459143,0.23797476767681142,0.13737954819125622,0.29995588106107013,0.035588266193994494,0.082156407584659,0.11907391223282235,0.12130742568283893,0.20660755453794458,0.010348538144705242,0.034715531338482916,0.08171237067190182,0.10101024588329281,0.1986051969076632,0.1280424458033146,0.11372149498183555,0.04455831573179627,0.14454217059960733,0.16750231049669573,0.031537438471958196,0.06096397559583398,0.08447567116094704,0.09683434772395295,0.15776341151005507,0.13112757928469218,0.04049463140999842,0.031508726213509496,0.005575783041313676,0.02958371900599819,0.04340439334384257,0.031411046504786745,0.048561570741673964,-0.004364518693016365,0.3440929782803894,0.17392598587537886,1.0,0.4802451888369579,0.49323005146989796,0.04635796238640329,0.0030471368964207672,0.01760226198475875,0.01781571925784148,0.034648046644538716,0.1447383294896203,0.008523699034181563,0.018786064716419422,0.029157172334380865,0.13405096600370783,0.1568097086748973
owndvd,0.011319123585446239,0.01645771670005452,0.012180538774174368,0.09302852169436601,0.12084796159015405,0.06259507035746129,0.06656944353263843,0.011965734242657483,0.012555199394975819,0.12516322762113094,0.16062107605061532,-0.1550081210425644,0.22947628509007956,0.3674139142172345,0.2928910325559759,0.02048529525591731,0.14947389558685312,0.20822410873293173,0.16987382570815066,0.26289847849995984,-0.05517681471908681,0.1267193676891137,0.07900220579330096,0.08026658279250219,0.07964811013094042,0.018246499074610026,0.024059778454282244,0.012856750059051895,-0.026055330062964444,0.022764159661369802,0.01719011228976949,0.02123081470226348,-0.021144167478821977,0.021991093313506974,0.07516028068725335,-0.020189107026284035,0.14439583502155762,0.1841894724838324,-0.005969202763098344,0.05662075196458282,-0.02237703879965179,0.21232992319445282,0.1364354351930961,-0.01814878873943037,-0.014892605156674508,0.013067804368432858,0.01385940652744306,-0.008362095980702451,0.0005001284028804583,-0.010971781849562955,-0.013732631528807155,0.0020177998014730804,-0.00537955839455267,-0.004330776342218568,-0.0036604268803231755,0.01288378219751579,-0.008412465590415773,-0.00507232848358034,0.0002741810762058569,0.038636275367083604,-0.010603526288974006,0.03506437440981185,0.0068041048611706765,0.00272442537988244,-0.005713371887139098,-0.0035011757606080132,-0.0036422384490106675,0.19729401646454103,0.2634203678327515,-0.040927562226213875,-0.016036416304145113,-0.025049858081433337,-0.0057113548292621824,0.2082428768926702,0.2510026571766173,-0.02666823770684746,0.051765254181100014,0.23483197558699184,-0.09595974973861157,0.14841952927677612,0.22481293861495408,0.14062017069955324,0.2923450471019892,0.04199172961740345,0.0876217803850266,0.12233099406140244,0.12505769072723488,0.206644813319097,0.00784825037818872,0.034686427151993375,0.08996789579772012,0.0939374257176498,0.18500429416522296,0.10641952394449912,0.09212360565996437,0.033159766556628605,0.14139808038058244,0.17942190808372704,0.02909771563897241,0.06183610176965392,0.09361278664864624,0.09608102590252451,0.15012932810671992,0.14239454090750236,0.03546639054605181,0.02858228887972692,0.010427053840015549,0.03176873125878417,0.02839698127977606,0.0137053830366739,0.027783784087718068,0.003876844153394587,0.37256339026612445,0.18269556591233374,0.4802451888369579,1.0,0.4548347443708336,0.045886157621875624,0.00940638321121329,-0.001404435767449905,0.012991740234420688,0.03760379615656976,0.13141220517682675,0.00029627968830058405,0.01921886885232405,0.04533226459020568,0.13862917685603832,0.16408145209974545
owncd,0.048588737216193785,0.020715132510056036,-0.002860503032321127,0.05509956404655867,0.07888828999460591,0.05367442654907476,0.05656300685436677,0.02203814477040469,0.006250670326297808,0.10743513378867682,0.1381734136849933,-0.1653179902844908,0.20648056045241175,0.34129627154898207,0.25955839206959,0.004088706546361567,0.13103423274489956,0.1935630705812428,0.15035471970985886,0.2229767127250203,-0.05151130836330673,0.11291642685727224,0.05971451679329549,0.05782840435671041,0.054414269210934015,0.010122764558655798,0.007755193448888818,0.0007522188698517602,0.00700609282977537,0.014879434520745891,-0.009352781055943947,0.02238798821494395,-0.0015461032155140199,0.0003934347696396575,0.07699488501465789,-0.039988693512378326,0.1116782000010605,0.14367827326749108,0.002385535984271717,0.07747569689690241,0.010443331248441979,0.1955967515211218,0.1336104731149167,0.00033575933779638937,0.008808359610029758,0.0019577748415366926,-0.002498677428956749,-0.015054899217159117,-0.0031757160135141064,0.006511991870026792,0.01135658678181295,-0.01070988169157202,0.0004753791382667507,0.00014792702089377172,0.01812471982215814,0.011427395968860105,0.008933268309945862,-0.018057316555937276,0.010642177695942135,0.0263618851146354,-0.02442139924345607,0.026437934728403875,0.03364910571130324,-0.002042122060360109,0.014536931868814098,-0.010762688670853065,0.0015742510091335002,0.15886079391392274,0.2146994486551574,-0.05092623735344216,0.006314582861065018,0.0003031810122643353,-0.020685312806137543,0.16867072223609123,0.20325763416120823,-0.013489810898999095,0.028593804042550117,0.19517077281795173,-0.08803946490121312,0.12363950752325861,0.19004557755973367,0.11413827415297738,0.24870571911691852,0.03967149115616657,0.07853479845899895,0.09985216865586416,0.1072103619674549,0.17020620800876787,0.022767191995729078,0.041198150273781146,0.06432726927369882,0.08576351505822846,0.14757736130516122,0.08973231582704536,0.08141757456327027,0.034766958196231615,0.11089923059107848,0.14721622657953737,0.04021150133765904,0.06344897233689674,0.07096609884670205,0.08292626349450928,0.11504240134993274,0.11522526504413025,0.04833738389260046,0.031356406344259416,0.00720201918501949,0.03305960067831153,0.04468410304952397,0.0391424524216889,0.036154639467598386,-0.009840818373282044,0.3910850750575357,0.20904781674689973,0.49323005146989796,0.4548347443708336,1.0,0.04292840124276006,0.007657441549906425,0.016008230742579517,0.015249438686330235,0.05019282364852136,0.11967366912272187,-0.00262746936156703,0.015717721621290533,0.04073575250648699,0.12157764587808827,0.14764762379409033
ownpda,0.04022848898001236,0.022813352675698003,-0.0011159420271371148,-0.07442307759502917,-0.05948969297056227,0.30001597881763364,0.29312545473795976,-0.00935222588129541,0.01956459296886185,-0.0697749335036902,-0.05400990589289313,-0.09755847178674629,0.1450607248486208,0.15550301057150456,0.1470624834668247,0.0005525099663791918,0.07097707485066508,0.09394658128159343,0.1023389312490618,0.10253110769994458,0.0325591169234252,-0.026782375639130232,0.007390986162293737,0.04539064702109307,0.06359219705320558,0.026698794916941514,-0.00021536163102493626,-0.020543323187540763,-0.00047203164751010096,-0.0005718262562285093,-0.0004564973755361926,0.035828815671687254,0.0030589390093343698,-0.0011483136872074244,0.059167250925859304,-0.0091538950428191,-0.04773809837996639,-0.03492339304559065,0.006064430313569499,0.014017827169748512,0.00036848105824087456,0.10575720586713884,0.06215461297584953,-0.014015826079007355,0.026179955858282172,0.019251202066389243,0.016148510917987646,-0.010710549636127348,-0.015388023581316128,-0.005120012072392001,-0.012517966684506074,-0.021371825065646846,-0.021215610910714226,0.0002089590618036768,0.024252614506574812,0.012603146265246392,0.011296654412574495,0.003908616531349726,-0.01348209396008083,-0.011890121796084849,-0.008535077826917795,-0.0018645972848181883,0.021383896592089408,-0.012540417917037076,0.02073476365330949,-0.010868794971904912,-0.002225892382910516,-0.0578413849471289,-0.03137895632568268,-0.01883073757200824,0.003164709788104975,0.013102545964470079,-0.0040122673307614164,-0.05127346745923664,-0.035226477331357545,0.02468107887470182,0.015106710252916346,-0.045139579704731106,0.1773571160066615,-0.04754067273970537,-0.04111650169566984,-0.051903314603737656,-0.03604505009599444,0.3068144497086871,0.318770586276685,0.11360373261368423,0.21469759204577177,-0.035731066159823875,0.34167211231286665,0.44848844257594117,0.38696570073507697,0.3404556563697319,0.02543248236366039,0.1397204444477557,0.12306494990303549,0.04876186275364972,0.01297238627680746,-0.08189166484588463,0.5525606548943508,0.5989919858063287,0.2416589008330635,0.46703808047437156,-0.051343245596177846,0.18286533012213432,0.5044203132710571,0.5024708247896191,0.34795781877961823,0.321219387422283,0.29731182472556733,0.3066548606963025,0.30233794235495837,0.3180199067260208,0.03121313436739204,0.006168441582186095,0.04635796238640329,0.045886157621875624,0.04292840124276006,1.0,0.2692201008957966,0.24615714063429261,0.25967101223617456,0.43410369391226494,-0.03794916118589777,-0.02347238205760619,0.021607500528793858,0.07711596724646408,0.07310246380133593,0.0700503812010485
